CMDLINE /Users/halverso/mambaforge/envs/ECOSTRESS/bin/python3.11 try_STARS_update.py
MEM 2338.843750 1691182143.8020
MEM 2338.843750 1691182143.9049
MEM 2338.843750 1691182144.0081
MEM 2338.843750 1691182144.1118
MEM 2338.843750 1691182144.2172
MEM 2338.843750 1691182144.3196
MEM 2338.843750 1691182144.4242
MEM 2338.843750 1691182144.5301
MEM 2338.843750 1691182144.6335
MEM 2338.843750 1691182144.7368
MEM 2338.843750 1691182144.8427
MEM 2338.843750 1691182144.9440
MEM 2338.843750 1691182145.0476
MEM 2338.843750 1691182145.1519
MEM 2338.843750 1691182145.2574
MEM 2338.843750 1691182145.3629
MEM 2338.843750 1691182145.4682
MEM 2338.843750 1691182145.5742
MEM 2338.843750 1691182145.6769
MEM 2338.843750 1691182145.7819
MEM 2338.843750 1691182145.8855
MEM 2338.843750 1691182145.9913
MEM 2338.843750 1691182146.0926
MEM 2338.843750 1691182146.1969
MEM 2338.843750 1691182146.2982
MEM 2338.843750 1691182146.4019
MEM 2338.843750 1691182146.5069
MEM 2338.843750 1691182146.6123
MEM 2338.843750 1691182146.7181
MEM 2338.843750 1691182146.8234
MEM 2338.843750 1691182146.9281
MEM 2338.843750 1691182147.0332
MEM 2338.843750 1691182147.1386
MEM 2338.843750 1691182147.2434
MEM 2338.843750 1691182147.3487
MEM 2338.843750 1691182147.4539
MEM 2338.843750 1691182147.5570
MEM 2338.843750 1691182147.6672
MEM 2338.843750 1691182147.7720
MEM 2338.843750 1691182147.8778
MEM 2338.843750 1691182147.9790
MEM 2338.843750 1691182148.0870
MEM 2338.843750 1691182148.1920
MEM 2338.843750 1691182148.2963
MEM 2338.843750 1691182148.4039
MEM 2338.843750 1691182148.5073
MEM 2338.843750 1691182148.6088
MEM 2338.843750 1691182148.7141
MEM 2338.843750 1691182148.8184
MEM 2338.843750 1691182148.9214
MEM 2338.843750 1691182149.0267
MEM 2338.843750 1691182149.1317
MEM 2338.843750 1691182149.2348
MEM 2338.843750 1691182149.3372
MEM 2338.843750 1691182149.4418
MEM 2338.843750 1691182149.5452
MEM 2338.843750 1691182149.6516
MEM 2338.843750 1691182149.7534
MEM 2338.843750 1691182149.8556
MEM 2338.843750 1691182149.9602
MEM 2338.843750 1691182150.0647
MEM 2338.843750 1691182150.1700
MEM 2338.843750 1691182150.2730
MEM 2338.843750 1691182150.3766
MEM 2338.843750 1691182150.4796
MEM 2338.843750 1691182150.5839
MEM 2338.843750 1691182150.6854
MEM 2338.843750 1691182150.7925
MEM 2338.843750 1691182150.8971
MEM 2338.843750 1691182151.0022
MEM 2338.843750 1691182151.1071
MEM 2338.843750 1691182151.2120
MEM 2338.843750 1691182151.3172
MEM 2338.843750 1691182151.4226
MEM 2338.843750 1691182151.5233
MEM 2338.843750 1691182151.6272
MEM 2338.843750 1691182151.7324
MEM 2338.843750 1691182151.8377
MEM 2338.843750 1691182151.9428
MEM 2338.843750 1691182152.0481
MEM 2338.843750 1691182152.1512
MEM 2338.843750 1691182152.2589
MEM 2338.843750 1691182152.3622
MEM 2338.843750 1691182152.4674
MEM 2338.843750 1691182152.5724
MEM 2338.843750 1691182152.6735
MEM 2338.843750 1691182152.7789
MEM 2338.843750 1691182152.8837
MEM 2338.843750 1691182152.9868
MEM 2338.843750 1691182153.0920
MEM 2338.843750 1691182153.1973
MEM 2338.843750 1691182153.3016
MEM 2338.843750 1691182153.4042
MEM 2338.843750 1691182153.5049
MEM 2338.843750 1691182153.6098
MEM 2338.843750 1691182153.7171
MEM 2338.843750 1691182153.8219
MEM 2338.843750 1691182153.9232
MEM 2338.843750 1691182154.0286
MEM 2338.843750 1691182154.1331
MEM 2338.843750 1691182154.2387
MEM 2338.843750 1691182154.3398
MEM 2338.843750 1691182154.4446
MEM 2338.843750 1691182154.5498
MEM 2338.843750 1691182154.6551
MEM 2338.843750 1691182154.7601
MEM 2338.843750 1691182154.8681
MEM 2338.843750 1691182154.9743
MEM 2338.843750 1691182155.0786
MEM 2338.843750 1691182155.1837
MEM 2338.843750 1691182155.2889
MEM 2338.843750 1691182155.3952
MEM 2338.843750 1691182155.5008
MEM 2338.843750 1691182155.6059
MEM 2338.843750 1691182155.7091
MEM 2338.843750 1691182155.8095
MEM 2338.843750 1691182155.9123
MEM 2338.843750 1691182156.0130
MEM 2338.843750 1691182156.1183
MEM 2338.843750 1691182156.2232
MEM 2338.843750 1691182156.3256
MEM 2338.843750 1691182156.4309
MEM 2338.843750 1691182156.5362
MEM 2338.843750 1691182156.6387
MEM 2338.843750 1691182156.7438
MEM 2338.843750 1691182156.8453
MEM 2338.843750 1691182156.9520
MEM 2338.843750 1691182157.0561
MEM 2338.843750 1691182157.1578
MEM 2338.843750 1691182157.2638
MEM 2338.843750 1691182157.3691
MEM 2338.843750 1691182157.4743
MEM 2338.843750 1691182157.5788
MEM 2338.843750 1691182157.6833
MEM 2338.843750 1691182157.7849
MEM 2338.843750 1691182157.8902
MEM 2338.843750 1691182157.9931
MEM 2338.843750 1691182158.0986
MEM 2338.843750 1691182158.2036
MEM 2338.843750 1691182158.3079
MEM 2338.843750 1691182158.4092
MEM 2338.843750 1691182158.5137
MEM 2338.843750 1691182158.6166
MEM 2338.843750 1691182158.7233
MEM 2338.843750 1691182158.8289
MEM 2338.843750 1691182158.9315
MEM 2338.843750 1691182159.0387
MEM 2338.843750 1691182159.1396
MEM 2338.843750 1691182159.2417
MEM 2338.843750 1691182159.3473
MEM 2338.843750 1691182159.4483
MEM 2338.843750 1691182159.5522
MEM 2338.843750 1691182159.6573
MEM 2338.843750 1691182159.7626
MEM 2338.843750 1691182159.8669
MEM 2338.843750 1691182159.9782
MEM 2338.843750 1691182160.0828
MEM 2338.843750 1691182160.1883
MEM 2338.843750 1691182160.2911
MEM 2338.843750 1691182160.3921
MEM 2338.843750 1691182160.4935
MEM 2338.843750 1691182160.5997
MEM 2338.843750 1691182160.7030
MEM 2338.843750 1691182160.8081
MEM 2338.843750 1691182160.9116
MEM 2338.843750 1691182161.0134
MEM 2338.843750 1691182161.1143
MEM 2338.843750 1691182161.2198
MEM 2338.843750 1691182161.3271
MEM 2338.843750 1691182161.4305
MEM 2338.843750 1691182161.5354
MEM 2338.843750 1691182161.6392
MEM 2338.843750 1691182161.7405
MEM 2338.843750 1691182161.8424
MEM 2338.843750 1691182161.9501
MEM 2338.843750 1691182162.0563
MEM 2338.843750 1691182162.1618
MEM 2338.843750 1691182162.2639
MEM 2338.843750 1691182162.3698
MEM 2338.843750 1691182162.4737
MEM 2338.843750 1691182162.5791
MEM 2338.843750 1691182162.6855
MEM 2338.843750 1691182162.7873
MEM 2338.843750 1691182162.8895
MEM 2338.843750 1691182162.9935
MEM 2338.843750 1691182163.0979
MEM 2338.843750 1691182163.2014
MEM 2338.843750 1691182163.3069
MEM 2338.843750 1691182163.4114
MEM 2338.843750 1691182163.5144
MEM 2338.843750 1691182163.6151
MEM 2338.843750 1691182163.7205
MEM 2338.843750 1691182163.8241
MEM 2338.843750 1691182163.9295
MEM 2338.843750 1691182164.0335
MEM 2338.843750 1691182164.1414
MEM 2338.843750 1691182164.2438
MEM 2338.843750 1691182164.3521
MEM 2338.843750 1691182164.4563
MEM 2338.843750 1691182164.5609
MEM 2338.843750 1691182164.6645
MEM 2338.843750 1691182164.7723
MEM 2338.843750 1691182164.8785
MEM 2338.843750 1691182164.9807
MEM 2338.843750 1691182165.0852
MEM 2338.843750 1691182165.1862
MEM 2338.843750 1691182165.2889
MEM 2338.843750 1691182165.3966
MEM 2338.843750 1691182165.4981
MEM 2338.843750 1691182165.6038
MEM 2338.843750 1691182165.7049
MEM 2338.843750 1691182165.8089
MEM 2338.843750 1691182165.9119
MEM 2338.843750 1691182166.0166
MEM 2338.843750 1691182166.1219
MEM 2338.843750 1691182166.2292
MEM 2338.843750 1691182166.3365
MEM 2338.843750 1691182166.4396
MEM 2338.843750 1691182166.5451
MEM 2338.843750 1691182166.6493
MEM 2338.843750 1691182166.7537
MEM 2338.843750 1691182166.8574
MEM 2338.843750 1691182166.9619
MEM 2338.843750 1691182167.0623
MEM 2338.843750 1691182167.1676
MEM 2338.843750 1691182167.2719
MEM 2338.843750 1691182167.3724
MEM 2338.843750 1691182167.4740
MEM 2338.843750 1691182167.5814
MEM 2338.843750 1691182167.6867
MEM 2338.843750 1691182167.7907
MEM 2338.843750 1691182167.8913
MEM 2338.843750 1691182167.9981
MEM 2338.843750 1691182168.1034
MEM 2338.843750 1691182168.2097
MEM 2338.843750 1691182168.3167
MEM 2338.843750 1691182168.4192
MEM 2338.843750 1691182168.5245
MEM 2338.843750 1691182168.6299
MEM 2338.843750 1691182168.7330
MEM 2338.843750 1691182168.8369
MEM 2338.843750 1691182168.9384
MEM 2338.843750 1691182169.0459
MEM 2338.843750 1691182169.1511
MEM 2338.843750 1691182169.2578
MEM 2338.843750 1691182169.3627
MEM 2338.843750 1691182169.4640
MEM 2338.843750 1691182169.5698
MEM 2338.843750 1691182169.6735
MEM 2338.843750 1691182169.7788
MEM 2338.843750 1691182169.8807
MEM 2338.843750 1691182169.9824
MEM 2338.843750 1691182170.0847
MEM 2338.843750 1691182170.1851
MEM 2338.843750 1691182170.2906
MEM 2338.843750 1691182170.3939
MEM 2338.843750 1691182170.4993
MEM 2338.843750 1691182170.6028
MEM 2338.843750 1691182170.7063
MEM 2338.843750 1691182170.8074
MEM 2338.843750 1691182170.9104
MEM 2338.843750 1691182171.0157
MEM 2338.843750 1691182171.1165
MEM 2338.843750 1691182171.2226
MEM 2338.843750 1691182171.3268
MEM 2338.843750 1691182171.4323
MEM 2338.843750 1691182171.5330
MEM 2338.843750 1691182171.6374
MEM 2338.843750 1691182171.7462
MEM 2338.843750 1691182171.8517
MEM 2338.843750 1691182171.9584
MEM 2338.843750 1691182172.0626
MEM 2338.843750 1691182172.1695
MEM 2338.843750 1691182172.2743
MEM 2338.843750 1691182172.3792
MEM 2338.843750 1691182172.4909
MEM 2338.843750 1691182172.5934
MEM 2338.843750 1691182172.6999
MEM 2338.843750 1691182172.8036
MEM 2338.843750 1691182172.9042
MEM 2338.843750 1691182173.0092
MEM 2338.843750 1691182173.1142
MEM 2338.843750 1691182173.2188
MEM 2338.843750 1691182173.3230
MEM 2338.843750 1691182173.4290
MEM 2338.843750 1691182173.5304
MEM 2338.843750 1691182173.6357
MEM 2338.843750 1691182173.7410
MEM 2338.843750 1691182173.8431
MEM 2338.843750 1691182173.9485
MEM 2338.843750 1691182174.0533
MEM 2338.843750 1691182174.1590
MEM 2338.843750 1691182174.2645
MEM 2338.843750 1691182174.3658
MEM 2338.843750 1691182174.4693
MEM 2338.843750 1691182174.5729
MEM 2338.843750 1691182174.6735
MEM 2338.843750 1691182174.7787
MEM 2338.843750 1691182174.8805
MEM 2338.843750 1691182174.9835
MEM 2338.843750 1691182175.0888
MEM 2338.843750 1691182175.1899
MEM 2338.843750 1691182175.2933
MEM 2338.843750 1691182175.3955
MEM 2338.843750 1691182175.5014
MEM 2338.843750 1691182175.6027
MEM 2338.843750 1691182175.7057
MEM 2338.843750 1691182175.8110
MEM 2338.843750 1691182175.9135
MEM 2338.843750 1691182176.0186
MEM 2338.843750 1691182176.1231
MEM 2338.843750 1691182176.2278
MEM 2338.843750 1691182176.3300
MEM 2338.843750 1691182176.4315
MEM 2338.843750 1691182176.5330
MEM 2338.843750 1691182176.6345
MEM 2338.843750 1691182176.7399
MEM 2338.843750 1691182176.8431
MEM 2338.843750 1691182176.9473
MEM 2338.843750 1691182177.0518
MEM 2338.843750 1691182177.1581
MEM 2338.843750 1691182177.2602
MEM 2338.843750 1691182177.3622
MEM 2338.843750 1691182177.4674
MEM 2338.843750 1691182177.5723
MEM 2338.843750 1691182177.6785
MEM 2338.843750 1691182177.7806
MEM 2338.843750 1691182177.8848
MEM 2338.843750 1691182177.9862
MEM 2338.843750 1691182178.0905
MEM 2338.843750 1691182178.1936
MEM 2338.843750 1691182178.2952
MEM 2338.843750 1691182178.3985
MEM 2338.843750 1691182178.5029
MEM 2338.843750 1691182178.6082
MEM 2338.843750 1691182178.7095
MEM 2338.843750 1691182178.8123
MEM 2338.843750 1691182178.9136
MEM 2338.843750 1691182179.0151
MEM 2338.843750 1691182179.1185
MEM 2338.843750 1691182179.2225
MEM 2338.843750 1691182179.3292
MEM 2338.843750 1691182179.4345
MEM 2338.843750 1691182179.5390
MEM 2338.843750 1691182179.6457
MEM 2338.843750 1691182179.7510
MEM 2338.843750 1691182179.8564
MEM 2338.843750 1691182179.9617
MEM 2338.843750 1691182180.0671
MEM 2338.843750 1691182180.1729
MEM 2338.843750 1691182180.2762
MEM 2338.843750 1691182180.3828
MEM 2338.843750 1691182180.4893
MEM 2338.843750 1691182180.5951
MEM 2338.843750 1691182180.6967
MEM 2338.843750 1691182180.8044
MEM 2338.843750 1691182180.9096
MEM 2338.843750 1691182181.0144
MEM 2338.843750 1691182181.1190
MEM 2338.843750 1691182181.2236
MEM 2338.843750 1691182181.3307
MEM 2338.843750 1691182181.4344
MEM 2338.843750 1691182181.5373
MEM 2338.843750 1691182181.6424
MEM 2338.843750 1691182181.7464
MEM 2338.843750 1691182181.8513
MEM 2338.843750 1691182181.9567
MEM 2338.843750 1691182182.0658
MEM 2338.843750 1691182182.1685
MEM 2338.843750 1691182182.2739
MEM 2338.843750 1691182182.3767
MEM 2338.843750 1691182182.4806
MEM 2338.843750 1691182182.5848
MEM 2338.843750 1691182182.6878
MEM 2338.843750 1691182182.7929
MEM 2338.843750 1691182182.8939
MEM 2338.843750 1691182182.9973
MEM 2338.843750 1691182183.1023
MEM 2338.843750 1691182183.2041
MEM 2338.843750 1691182183.3076
MEM 2338.843750 1691182183.4132
MEM 2338.843750 1691182183.5189
MEM 2338.843750 1691182183.6242
MEM 2338.843750 1691182183.7311
MEM 2338.843750 1691182183.8319
MEM 2338.843750 1691182183.9327
MEM 2338.843750 1691182184.0380
MEM 2338.843750 1691182184.1415
MEM 2338.843750 1691182184.2512
MEM 2338.843750 1691182184.3565
MEM 2338.843750 1691182184.4629
MEM 2338.843750 1691182184.5681
MEM 2338.843750 1691182184.6722
MEM 2338.843750 1691182184.7729
MEM 2338.843750 1691182184.8755
MEM 2338.843750 1691182184.9825
MEM 2338.843750 1691182185.0840
MEM 2338.843750 1691182185.1884
MEM 2338.843750 1691182185.2923
MEM 2338.843750 1691182185.3977
MEM 2338.843750 1691182185.5035
MEM 2338.843750 1691182185.6100
MEM 2338.843750 1691182185.7151
MEM 2338.843750 1691182185.8187
MEM 2338.843750 1691182185.9216
MEM 2338.843750 1691182186.0269
MEM 2338.843750 1691182186.1309
MEM 2338.843750 1691182186.2348
MEM 2338.843750 1691182186.3429
MEM 2338.843750 1691182186.4432
MEM 2338.843750 1691182186.5486
MEM 2338.843750 1691182186.6551
MEM 2338.843750 1691182186.7597
MEM 2338.843750 1691182186.8623
MEM 2338.843750 1691182186.9629
MEM 2338.843750 1691182187.0646
MEM 2338.843750 1691182187.1681
MEM 2338.843750 1691182187.2724
MEM 2338.843750 1691182187.3776
MEM 2338.843750 1691182187.4830
MEM 2338.843750 1691182187.5880
MEM 2338.843750 1691182187.6942
MEM 2338.843750 1691182187.8009
MEM 2338.843750 1691182187.9012
MEM 2338.843750 1691182188.0036
MEM 2338.843750 1691182188.1070
MEM 2338.843750 1691182188.2102
MEM 2338.843750 1691182188.3136
MEM 2338.843750 1691182188.4141
MEM 2338.843750 1691182188.5223
MEM 2338.843750 1691182188.6269
MEM 2338.843750 1691182188.7337
MEM 2338.843750 1691182188.8382
MEM 2338.843750 1691182188.9423
MEM 2338.843750 1691182189.0472
MEM 2338.843750 1691182189.1525
MEM 2338.843750 1691182189.2558
MEM 2338.843750 1691182189.3627
MEM 2338.843750 1691182189.4686
MEM 2338.843750 1691182189.5699
MEM 2338.843750 1691182189.6751
MEM 2338.843750 1691182189.7794
MEM 2338.843750 1691182189.8859
MEM 2338.843750 1691182189.9947
MEM 2338.843750 1691182190.1001
MEM 2338.843750 1691182190.2051
MEM 2338.843750 1691182190.3120
MEM 2338.843750 1691182190.4191
MEM 2338.843750 1691182190.5251
MEM 2338.843750 1691182190.6257
MEM 2338.843750 1691182190.7385
MEM 2338.843750 1691182190.8438
MEM 2338.843750 1691182190.9595
MEM 2338.843750 1691182191.0652
MEM 2338.843750 1691182191.1685
MEM 2338.843750 1691182191.2732
MEM 2338.843750 1691182191.3761
MEM 2338.843750 1691182191.4787
MEM 2338.843750 1691182191.5838
MEM 2338.843750 1691182191.6888
MEM 2338.843750 1691182191.7943
MEM 2338.843750 1691182191.8996
MEM 2338.843750 1691182192.0014
MEM 2338.843750 1691182192.1057
MEM 2338.843750 1691182192.2113
MEM 2338.843750 1691182192.3152
MEM 2338.843750 1691182192.4164
MEM 2338.843750 1691182192.5201
MEM 2338.843750 1691182192.6221
MEM 2338.843750 1691182192.7274
MEM 2338.843750 1691182192.8322
MEM 2338.843750 1691182192.9365
MEM 2338.843750 1691182193.0392
MEM 2338.843750 1691182193.1429
MEM 2338.843750 1691182193.2482
MEM 2338.843750 1691182193.3521
MEM 2338.843750 1691182193.4542
MEM 2338.843750 1691182193.5592
MEM 2338.843750 1691182193.6629
MEM 2338.843750 1691182193.7675
MEM 2338.843750 1691182193.8749
MEM 2338.843750 1691182193.9806
MEM 2338.843750 1691182194.0870
MEM 2338.843750 1691182194.1890
MEM 2338.843750 1691182194.2930
MEM 2338.843750 1691182194.3971
MEM 2338.843750 1691182194.4976
MEM 2338.843750 1691182194.6034
MEM 2338.843750 1691182194.7062
MEM 2338.843750 1691182194.8119
MEM 2338.843750 1691182194.9174
MEM 2338.843750 1691182195.0216
MEM 2338.843750 1691182195.1282
MEM 2338.843750 1691182195.2319
MEM 2338.843750 1691182195.3358
MEM 2338.843750 1691182195.4398
MEM 2338.843750 1691182195.5407
MEM 2338.843750 1691182195.6436
MEM 2338.843750 1691182195.7489
MEM 2338.843750 1691182195.8555
MEM 2338.843750 1691182195.9604
MEM 2338.843750 1691182196.0629
MEM 2338.843750 1691182196.1671
MEM 2338.843750 1691182196.2710
MEM 2338.843750 1691182196.3768
MEM 2338.843750 1691182196.4905
MEM 2338.843750 1691182196.5922
MEM 2338.843750 1691182196.6972
MEM 2338.843750 1691182196.8021
MEM 2338.843750 1691182196.9069
MEM 2338.843750 1691182197.0126
MEM 2338.843750 1691182197.1177
MEM 2338.843750 1691182197.2246
MEM 2338.843750 1691182197.3285
MEM 2338.843750 1691182197.4331
MEM 2338.843750 1691182197.5400
MEM 2338.843750 1691182197.6453
MEM 2338.843750 1691182197.7466
MEM 2338.843750 1691182197.8521
MEM 2338.843750 1691182197.9566
MEM 2338.843750 1691182198.0625
MEM 2338.843750 1691182198.1647
MEM 2338.843750 1691182198.2687
MEM 2338.843750 1691182198.3724
MEM 2338.843750 1691182198.4795
MEM 2338.843750 1691182198.5803
MEM 2338.843750 1691182198.6827
MEM 2338.843750 1691182198.7844
MEM 2338.843750 1691182198.8897
MEM 2338.843750 1691182198.9956
MEM 2338.843750 1691182199.1013
MEM 2338.843750 1691182199.2069
MEM 2338.843750 1691182199.3108
MEM 2338.843750 1691182199.4179
MEM 2338.843750 1691182199.5206
MEM 2338.843750 1691182199.6273
MEM 2338.843750 1691182199.7308
MEM 2338.843750 1691182199.8339
MEM 2338.843750 1691182199.9345
MEM 2338.843750 1691182200.0396
MEM 2338.843750 1691182200.1428
MEM 2338.843750 1691182200.2499
MEM 2338.843750 1691182200.3513
MEM 2338.843750 1691182200.4547
MEM 2338.843750 1691182200.5645
MEM 2338.843750 1691182200.6725
MEM 2338.843750 1691182200.7748
MEM 2338.843750 1691182200.8793
MEM 2338.843750 1691182200.9806
MEM 2338.843750 1691182201.0850
MEM 2338.843750 1691182201.1904
MEM 2338.843750 1691182201.2979
MEM 2338.843750 1691182201.4073
MEM 2338.843750 1691182201.5096
MEM 2338.843750 1691182201.6170
MEM 2338.843750 1691182201.7191
MEM 2338.843750 1691182201.8240
MEM 2338.843750 1691182201.9319
MEM 2338.843750 1691182202.0392
MEM 2338.843750 1691182202.1436
MEM 2338.843750 1691182202.2463
MEM 2338.843750 1691182202.3519
MEM 2338.843750 1691182202.4572
MEM 2338.843750 1691182202.5623
MEM 2338.843750 1691182202.6637
MEM 2338.843750 1691182202.7721
MEM 2338.843750 1691182202.8772
MEM 2338.843750 1691182202.9826
MEM 2338.843750 1691182203.0940
MEM 2338.843750 1691182203.1987
MEM 2338.843750 1691182203.3013
MEM 2338.843750 1691182203.4066
MEM 2338.843750 1691182203.5093
MEM 2338.843750 1691182203.6103
MEM 2338.843750 1691182203.7143
MEM 2338.843750 1691182203.8202
MEM 2338.843750 1691182203.9231
MEM 2338.843750 1691182204.0308
MEM 2338.843750 1691182204.1314
MEM 2338.843750 1691182204.2363
MEM 2338.843750 1691182204.3404
MEM 2338.843750 1691182204.4407
MEM 2338.843750 1691182204.5460
MEM 2338.843750 1691182204.6491
MEM 2338.843750 1691182204.7507
MEM 2338.843750 1691182204.8596
MEM 2338.843750 1691182204.9615
MEM 2338.843750 1691182205.0642
MEM 2338.843750 1691182205.1691
MEM 2338.843750 1691182205.2723
MEM 2338.843750 1691182205.3763
MEM 2338.843750 1691182205.4832
MEM 2338.843750 1691182205.5877
MEM 2338.843750 1691182205.6923
MEM 2338.843750 1691182205.7934
MEM 2338.843750 1691182205.9031
MEM 2338.843750 1691182206.0084
MEM 2338.843750 1691182206.1131
MEM 2338.843750 1691182206.2181
MEM 2338.843750 1691182206.3224
MEM 2338.843750 1691182206.4230
MEM 2338.843750 1691182206.5335
MEM 2338.843750 1691182206.6400
MEM 2338.843750 1691182206.7434
MEM 2338.843750 1691182206.8452
MEM 2338.843750 1691182206.9512
MEM 2338.843750 1691182207.0577
MEM 2338.843750 1691182207.1642
MEM 2338.843750 1691182207.2696
MEM 2338.843750 1691182207.3840
MEM 2338.843750 1691182207.4856
MEM 2338.843750 1691182207.5909
MEM 2338.843750 1691182207.6973
MEM 2338.843750 1691182207.8005
MEM 2338.843750 1691182207.9029
MEM 2338.843750 1691182208.0091
MEM 2338.843750 1691182208.1118
MEM 2338.843750 1691182208.2138
MEM 2338.843750 1691182208.3209
MEM 2338.843750 1691182208.4240
MEM 2338.843750 1691182208.5262
MEM 2338.843750 1691182208.6278
MEM 2338.843750 1691182208.7322
MEM 2338.843750 1691182208.8356
MEM 2338.843750 1691182208.9371
MEM 2338.843750 1691182209.0422
MEM 2338.843750 1691182209.1444
MEM 2338.843750 1691182209.2518
MEM 2338.843750 1691182209.3524
MEM 2338.843750 1691182209.4544
MEM 2338.843750 1691182209.5600
MEM 2338.843750 1691182209.6622
MEM 2338.843750 1691182209.7681
MEM 2338.843750 1691182209.8726
MEM 2338.843750 1691182209.9744
MEM 2338.843750 1691182210.0823
MEM 2338.843750 1691182210.1876
MEM 2338.843750 1691182210.2931
MEM 2338.843750 1691182210.3971
MEM 2338.843750 1691182210.5030
MEM 2338.843750 1691182210.6072
MEM 2338.843750 1691182210.7120
MEM 2338.843750 1691182210.8162
MEM 2338.843750 1691182210.9207
MEM 2338.843750 1691182211.0243
MEM 2338.843750 1691182211.1248
MEM 2338.843750 1691182211.2304
MEM 2338.843750 1691182211.3355
MEM 2338.843750 1691182211.4424
MEM 2338.843750 1691182211.5471
MEM 2338.843750 1691182211.6479
MEM 2338.843750 1691182211.7532
MEM 2338.843750 1691182211.8554
MEM 2338.843750 1691182211.9652
MEM 2338.843750 1691182212.0748
MEM 2338.843750 1691182212.1808
MEM 2338.843750 1691182212.2877
MEM 2338.843750 1691182212.3928
MEM 2338.843750 1691182212.4981
MEM 2338.843750 1691182212.6091
MEM 2338.843750 1691182212.7118
MEM 2338.843750 1691182212.8162
MEM 2338.843750 1691182212.9234
MEM 2338.843750 1691182213.0263
MEM 2338.843750 1691182213.1292
MEM 2338.843750 1691182213.2322
MEM 2338.843750 1691182213.3350
MEM 2338.843750 1691182213.4434
MEM 2338.843750 1691182213.5527
MEM 2338.843750 1691182213.6559
MEM 2338.843750 1691182213.7595
MEM 2338.843750 1691182213.8638
MEM 2338.843750 1691182213.9691
MEM 2338.843750 1691182214.0709
MEM 2338.843750 1691182214.1736
MEM 2338.843750 1691182214.2778
MEM 2338.843750 1691182214.3846
MEM 2338.843750 1691182214.4880
MEM 2338.843750 1691182214.5950
MEM 2338.843750 1691182214.6992
MEM 2338.843750 1691182214.8027
MEM 2338.843750 1691182214.9087
MEM 2338.843750 1691182215.0140
MEM 2338.843750 1691182215.1186
MEM 2338.843750 1691182215.2283
MEM 2338.843750 1691182215.3333
MEM 2338.843750 1691182215.4383
MEM 2338.843750 1691182215.5435
MEM 2338.843750 1691182215.6548
MEM 2338.843750 1691182215.7556
MEM 2338.843750 1691182215.8581
MEM 2338.843750 1691182215.9610
MEM 2338.843750 1691182216.0617
MEM 2338.843750 1691182216.1748
MEM 2338.843750 1691182216.2788
MEM 2338.843750 1691182216.3891
MEM 2338.843750 1691182216.4902
MEM 2338.843750 1691182216.5930
MEM 2338.843750 1691182216.6935
MEM 2338.843750 1691182216.7981
MEM 2338.843750 1691182216.9091
MEM 2338.843750 1691182217.0143
MEM 2338.843750 1691182217.1185
MEM 2338.843750 1691182217.2239
MEM 2338.843750 1691182217.3287
MEM 2338.843750 1691182217.4344
MEM 2338.843750 1691182217.5489
MEM 2338.843750 1691182217.6543
MEM 2338.843750 1691182217.7638
MEM 2338.843750 1691182217.8703
MEM 2338.843750 1691182217.9770
MEM 2338.843750 1691182218.0816
MEM 2338.843750 1691182218.1872
MEM 2338.843750 1691182218.2907
MEM 2338.843750 1691182218.3975
MEM 2338.843750 1691182218.4983
MEM 2338.843750 1691182218.6070
MEM 2338.843750 1691182218.7134
MEM 2338.843750 1691182218.8189
MEM 2338.843750 1691182218.9284
MEM 2338.843750 1691182219.0294
MEM 2338.843750 1691182219.1336
MEM 2338.843750 1691182219.2345
MEM 2338.843750 1691182219.3409
MEM 2338.843750 1691182219.4435
MEM 2338.843750 1691182219.5482
MEM 2338.843750 1691182219.6509
MEM 2338.843750 1691182219.7556
MEM 2338.843750 1691182219.8585
MEM 2338.843750 1691182219.9631
MEM 2338.843750 1691182220.0669
MEM 2338.843750 1691182220.1726
MEM 2338.843750 1691182220.2782
MEM 2338.843750 1691182220.3813
MEM 2338.843750 1691182220.4867
MEM 2338.843750 1691182220.5960
MEM 2338.843750 1691182220.7013
MEM 2338.843750 1691182220.8078
MEM 2338.843750 1691182220.9163
MEM 2338.843750 1691182221.0222
MEM 2338.843750 1691182221.1257
MEM 2338.843750 1691182221.2304
MEM 2338.843750 1691182221.3370
MEM 2338.843750 1691182221.4459
MEM 2338.843750 1691182221.5561
MEM 2338.843750 1691182221.6588
MEM 2338.843750 1691182221.7649
MEM 2338.843750 1691182221.8687
MEM 2338.843750 1691182221.9725
MEM 2338.843750 1691182222.0790
MEM 2338.843750 1691182222.1851
MEM 2338.843750 1691182222.2976
MEM 2338.843750 1691182222.4091
MEM 2338.843750 1691182222.5141
MEM 2338.843750 1691182222.6219
MEM 2338.843750 1691182222.7286
MEM 2338.843750 1691182222.8354
MEM 2338.843750 1691182222.9420
MEM 2338.843750 1691182223.0490
MEM 2338.843750 1691182223.1548
MEM 2338.843750 1691182223.2609
MEM 2338.843750 1691182223.3619
MEM 2338.843750 1691182223.4692
MEM 2338.843750 1691182223.5720
MEM 2338.843750 1691182223.6773
MEM 2338.843750 1691182223.7795
MEM 2338.843750 1691182223.8818
MEM 2338.843750 1691182223.9846
MEM 2338.843750 1691182224.0950
MEM 2338.843750 1691182224.1979
MEM 2338.843750 1691182224.3054
MEM 2338.843750 1691182224.4108
MEM 2338.843750 1691182224.5151
MEM 2338.843750 1691182224.6191
MEM 2338.843750 1691182224.7235
