CMDLINE python try_STARS_prefetched.py
MEM 2081.312500 1695339030.9276
MEM 2081.312500 1695339031.0313
MEM 2081.312500 1695339031.1365
MEM 2081.312500 1695339031.2417
MEM 2081.312500 1695339031.3470
MEM 2081.312500 1695339031.4511
MEM 2081.312500 1695339031.5564
MEM 2081.312500 1695339031.6618
MEM 2081.312500 1695339031.7659
MEM 2081.312500 1695339031.8712
MEM 2081.312500 1695339031.9721
MEM 2081.312500 1695339032.0772
MEM 2081.312500 1695339032.1825
MEM 2081.312500 1695339032.2864
MEM 2081.312500 1695339032.3916
MEM 2081.312500 1695339032.4967
MEM 2081.312500 1695339032.5974
MEM 2081.312500 1695339032.7026
MEM 2081.312500 1695339032.8080
MEM 2081.312500 1695339032.9087
MEM 2081.312500 1695339033.0147
MEM 2081.312500 1695339033.1199
MEM 2081.312500 1695339033.2251
MEM 2081.312500 1695339033.3254
MEM 2081.312500 1695339033.4306
MEM 2081.312500 1695339033.5357
MEM 2081.312500 1695339033.6372
MEM 2081.312500 1695339033.7419
MEM 2081.312500 1695339033.8465
MEM 2081.312500 1695339033.9488
MEM 2081.312500 1695339034.0531
MEM 2081.312500 1695339034.1564
MEM 2081.312500 1695339034.2594
MEM 2081.312500 1695339034.3647
MEM 2081.312500 1695339034.4662
MEM 2081.312500 1695339034.5709
MEM 2081.312500 1695339034.6760
MEM 2081.312500 1695339034.7812
MEM 2081.312500 1695339034.8851
MEM 2081.312500 1695339034.9903
MEM 2081.312500 1695339035.0922
MEM 2081.312500 1695339035.1974
MEM 2081.312500 1695339035.3026
MEM 2081.312500 1695339035.4044
MEM 2081.312500 1695339035.5096
MEM 2081.312500 1695339035.6148
MEM 2081.312500 1695339035.7187
MEM 2081.312500 1695339035.8239
MEM 2081.312500 1695339035.9291
MEM 2081.312500 1695339036.0343
MEM 2081.312500 1695339036.1383
MEM 2081.312500 1695339036.2427
MEM 2081.312500 1695339036.3479
MEM 2081.312500 1695339036.4498
MEM 2081.312500 1695339036.5515
MEM 2081.312500 1695339036.6567
MEM 2081.312500 1695339036.7574
MEM 2081.312500 1695339036.8626
MEM 2081.312500 1695339036.9677
MEM 2081.312500 1695339037.0729
MEM 2081.312500 1695339037.1782
MEM 2081.312500 1695339037.2807
MEM 2081.312500 1695339037.3860
MEM 2081.312500 1695339037.4886
MEM 2081.312500 1695339037.5938
MEM 2081.312500 1695339037.6991
MEM 2081.312500 1695339037.8043
MEM 2081.312500 1695339037.9096
MEM 2081.312500 1695339038.0140
MEM 2081.312500 1695339038.1193
MEM 2081.312500 1695339038.2211
MEM 2081.312500 1695339038.3225
MEM 2081.312500 1695339038.4253
MEM 2081.312500 1695339038.5304
MEM 2081.312500 1695339038.6357
MEM 2081.312500 1695339038.7391
MEM 2081.312500 1695339038.8443
MEM 2081.312500 1695339038.9469
MEM 2081.312500 1695339039.0504
MEM 2081.312500 1695339039.1556
MEM 2081.312500 1695339039.2593
MEM 2081.312500 1695339039.3645
MEM 2081.312500 1695339039.4697
MEM 2081.312500 1695339039.5725
MEM 2081.312500 1695339039.6777
MEM 2081.312500 1695339039.7829
MEM 2081.312500 1695339039.8881
MEM 2081.312500 1695339039.9934
MEM 2081.312500 1695339040.0969
MEM 2081.312500 1695339040.1986
MEM 2081.312500 1695339040.3008
MEM 2081.312500 1695339040.4052
MEM 2081.312500 1695339040.5104
MEM 2081.312500 1695339040.6157
MEM 2081.312500 1695339040.7186
MEM 2081.312500 1695339040.8229
MEM 2081.312500 1695339040.9281
MEM 2081.312500 1695339041.0316
MEM 2081.312500 1695339041.1348
MEM 2081.312500 1695339041.2400
MEM 2081.312500 1695339041.3452
MEM 2081.312500 1695339041.4504
MEM 2081.312500 1695339041.5556
MEM 2081.312500 1695339041.6591
MEM 2081.312500 1695339041.7631
MEM 2081.312500 1695339041.8665
MEM 2081.312500 1695339041.9669
MEM 2081.312500 1695339042.0717
MEM 2081.312500 1695339042.1769
MEM 2081.312500 1695339042.2809
MEM 2081.312500 1695339042.3861
MEM 2081.312500 1695339042.4913
MEM 2081.312500 1695339042.5952
MEM 2081.312500 1695339042.7004
MEM 2081.312500 1695339042.8030
MEM 2081.312500 1695339042.9051
MEM 2081.312500 1695339043.0096
MEM 2081.312500 1695339043.1148
MEM 2081.312500 1695339043.2170
MEM 2081.312500 1695339043.3216
MEM 2081.312500 1695339043.4268
MEM 2081.312500 1695339043.5293
MEM 2081.312500 1695339043.6345
MEM 2081.312500 1695339043.7397
MEM 2081.312500 1695339043.8428
MEM 2081.312500 1695339043.9472
MEM 2081.312500 1695339044.0484
MEM 2081.312500 1695339044.1536
MEM 2081.312500 1695339044.2588
MEM 2081.312500 1695339044.3641
MEM 2081.312500 1695339044.4686
MEM 2081.312500 1695339044.5738
MEM 2081.312500 1695339044.6779
MEM 2081.312500 1695339044.7787
MEM 2081.312500 1695339044.8807
MEM 2081.312500 1695339044.9842
MEM 2081.312500 1695339045.0864
MEM 2081.312500 1695339045.1888
MEM 2081.312500 1695339045.2917
MEM 2081.312500 1695339045.3975
MEM 2081.312500 1695339045.5010
MEM 2081.312500 1695339045.6065
MEM 2081.312500 1695339045.7085
MEM 2081.312500 1695339045.8138
MEM 2081.312500 1695339045.9176
MEM 2081.312500 1695339046.0228
MEM 2081.312500 1695339046.1245
MEM 2081.312500 1695339046.2298
MEM 2081.312500 1695339046.3350
MEM 2081.312500 1695339046.4403
MEM 2081.312500 1695339046.5455
MEM 2081.312500 1695339046.6506
MEM 2081.312500 1695339046.7559
MEM 2081.312500 1695339046.8562
MEM 2081.312500 1695339046.9614
MEM 2081.312500 1695339047.0666
MEM 2081.312500 1695339047.1718
MEM 2081.312500 1695339047.2769
MEM 2081.312500 1695339047.3821
MEM 2081.312500 1695339047.4873
MEM 2081.312500 1695339047.5926
MEM 2081.312500 1695339047.6951
MEM 2081.312500 1695339047.8004
MEM 2081.312500 1695339047.9054
MEM 2081.312500 1695339048.0062
MEM 2081.312500 1695339048.1099
MEM 2081.312500 1695339048.2117
MEM 2081.312500 1695339048.3145
MEM 2081.312500 1695339048.4193
MEM 2081.312500 1695339048.5218
MEM 2081.312500 1695339048.6232
MEM 2081.312500 1695339048.7285
MEM 2081.312500 1695339048.8335
MEM 2081.312500 1695339048.9385
MEM 2081.312500 1695339049.0430
MEM 2081.312500 1695339049.1482
MEM 2081.312500 1695339049.2533
MEM 2081.312500 1695339049.3585
MEM 2081.312500 1695339049.4638
MEM 2081.312500 1695339049.5690
MEM 2081.312500 1695339049.6712
MEM 2081.312500 1695339049.7763
MEM 2081.312500 1695339049.8804
MEM 2081.312500 1695339049.9857
MEM 2081.312500 1695339050.0885
MEM 2081.312500 1695339050.1937
MEM 2081.312500 1695339050.2985
MEM 2081.312500 1695339050.3990
MEM 2081.312500 1695339050.5042
MEM 2081.312500 1695339050.6094
MEM 2081.312500 1695339050.7146
MEM 2081.312500 1695339050.8195
MEM 2081.312500 1695339050.9221
MEM 2081.312500 1695339051.0273
MEM 2081.312500 1695339051.1325
MEM 2081.312500 1695339051.2378
MEM 2081.312500 1695339051.3425
MEM 2081.312500 1695339051.4470
MEM 2081.312500 1695339051.5484
MEM 2081.312500 1695339051.6525
MEM 2081.312500 1695339051.7578
MEM 2081.312500 1695339051.8631
MEM 2081.312500 1695339051.9683
MEM 2081.312500 1695339052.0696
MEM 2081.312500 1695339052.1748
MEM 2081.312500 1695339052.2791
MEM 2081.312500 1695339052.3841
MEM 2081.312500 1695339052.4894
MEM 2081.312500 1695339052.5924
MEM 2081.312500 1695339052.6976
MEM 2081.312500 1695339052.8028
MEM 2081.312500 1695339052.9082
MEM 2081.312500 1695339053.0133
MEM 2081.312500 1695339053.1156
MEM 2081.312500 1695339053.2208
MEM 2081.312500 1695339053.3260
MEM 2081.312500 1695339053.4276
MEM 2081.312500 1695339053.5328
MEM 2081.312500 1695339053.6332
MEM 2081.312500 1695339053.7382
MEM 2081.312500 1695339053.8433
MEM 2081.312500 1695339053.9487
MEM 2081.312500 1695339054.0518
MEM 2081.312500 1695339054.1553
MEM 2081.312500 1695339054.2592
MEM 2081.312500 1695339054.3640
MEM 2081.312500 1695339054.4653
MEM 2081.312500 1695339054.5705
MEM 2081.312500 1695339054.6713
MEM 2081.312500 1695339054.7726
MEM 2081.312500 1695339054.8750
MEM 2081.312500 1695339054.9802
MEM 2081.312500 1695339055.0816
MEM 2081.312500 1695339055.1868
MEM 2081.312500 1695339055.2888
MEM 2081.312500 1695339055.3940
MEM 2081.312500 1695339055.4993
MEM 2081.312500 1695339055.6029
MEM 2081.312500 1695339055.7050
MEM 2081.312500 1695339055.8054
MEM 2081.312500 1695339055.9105
MEM 2081.312500 1695339056.0151
MEM 2081.312500 1695339056.1174
MEM 2081.312500 1695339056.2193
MEM 2081.312500 1695339056.3228
MEM 2081.312500 1695339056.4250
MEM 2081.312500 1695339056.5258
MEM 2081.312500 1695339056.6284
MEM 2081.312500 1695339056.7336
MEM 2081.312500 1695339056.8356
MEM 2081.312500 1695339056.9394
MEM 2081.312500 1695339057.0446
MEM 2081.312500 1695339057.1486
MEM 2081.312500 1695339057.2539
MEM 2081.312500 1695339057.3586
MEM 2081.312500 1695339057.4625
MEM 2081.312500 1695339057.5641
MEM 2081.312500 1695339057.6691
MEM 2081.312500 1695339057.7728
MEM 2081.312500 1695339057.8781
MEM 2081.312500 1695339057.9804
MEM 2081.312500 1695339058.0856
MEM 2081.312500 1695339058.1878
MEM 2081.312500 1695339058.2926
MEM 2081.312500 1695339058.3965
MEM 2081.312500 1695339058.5017
MEM 2081.312500 1695339058.6020
MEM 2081.312500 1695339058.7072
MEM 2081.312500 1695339058.8124
MEM 2081.312500 1695339058.9177
MEM 2081.312500 1695339059.0229
MEM 2081.312500 1695339059.1280
MEM 2081.312500 1695339059.2332
MEM 2081.312500 1695339059.3384
MEM 2081.312500 1695339059.4436
MEM 2081.312500 1695339059.5489
MEM 2081.312500 1695339059.6542
MEM 2081.312500 1695339059.7593
MEM 2081.312500 1695339059.8645
MEM 2081.312500 1695339059.9698
MEM 2081.312500 1695339060.0730
MEM 2081.312500 1695339060.1774
MEM 2081.312500 1695339060.2826
MEM 2081.312500 1695339060.3878
MEM 2081.312500 1695339060.4911
MEM 2081.312500 1695339060.5963
MEM 2081.312500 1695339060.7004
MEM 2081.312500 1695339060.8062
MEM 2081.312500 1695339060.9092
MEM 2081.312500 1695339061.0137
MEM 2081.312500 1695339061.1153
MEM 2081.312500 1695339061.2183
MEM 2081.312500 1695339061.3204
MEM 2081.312500 1695339061.4249
MEM 2081.312500 1695339061.5301
MEM 2081.312500 1695339061.6355
MEM 2081.312500 1695339061.7389
MEM 2081.312500 1695339061.8433
MEM 2081.312500 1695339061.9469
MEM 2081.312500 1695339062.0521
MEM 2081.312500 1695339062.1573
MEM 2081.312500 1695339062.2627
MEM 2081.312500 1695339062.3670
MEM 2081.312500 1695339062.4722
MEM 2081.312500 1695339062.5773
MEM 2081.312500 1695339062.6826
MEM 2081.312500 1695339062.7858
MEM 2081.312500 1695339062.8909
MEM 2081.312500 1695339062.9946
MEM 2081.312500 1695339063.0998
MEM 2081.312500 1695339063.2050
MEM 2081.312500 1695339063.3083
MEM 2081.312500 1695339063.4136
MEM 2081.312500 1695339063.5189
MEM 2081.312500 1695339063.6217
MEM 2081.312500 1695339063.7260
MEM 2081.312500 1695339063.8312
MEM 2081.312500 1695339063.9363
MEM 2081.312500 1695339064.0390
MEM 2081.312500 1695339064.1419
MEM 2081.312500 1695339064.2471
MEM 2081.312500 1695339064.3519
MEM 2081.312500 1695339064.4537
MEM 2081.312500 1695339064.5591
MEM 2081.312500 1695339064.6643
MEM 2081.312500 1695339064.7696
MEM 2081.312500 1695339064.8748
MEM 2081.312500 1695339064.9770
MEM 2081.312500 1695339065.0785
MEM 2081.312500 1695339065.1821
MEM 2081.312500 1695339065.2849
MEM 2081.312500 1695339065.3883
MEM 2081.312500 1695339065.4938
MEM 2081.312500 1695339065.5979
MEM 2081.312500 1695339065.7031
MEM 2081.312500 1695339065.8082
MEM 2081.312500 1695339065.9134
MEM 2081.312500 1695339066.0176
MEM 2081.312500 1695339066.1229
MEM 2081.312500 1695339066.2281
MEM 2081.312500 1695339066.3333
MEM 2081.312500 1695339066.4388
MEM 2081.312500 1695339066.5422
MEM 2081.312500 1695339066.6475
MEM 2081.312500 1695339066.7513
MEM 2081.312500 1695339066.8519
MEM 2081.312500 1695339066.9588
MEM 2081.312500 1695339067.0640
MEM 2081.312500 1695339067.1693
MEM 2081.312500 1695339067.2714
MEM 2081.312500 1695339067.3766
MEM 2081.312500 1695339067.4819
MEM 2081.312500 1695339067.5839
MEM 2081.312500 1695339067.6891
MEM 2081.312500 1695339067.7943
MEM 2081.312500 1695339067.8949
MEM 2081.312500 1695339067.9989
MEM 2081.312500 1695339068.1041
MEM 2081.312500 1695339068.2093
MEM 2081.312500 1695339068.3127
MEM 2081.312500 1695339068.4179
MEM 2081.312500 1695339068.5232
MEM 2081.312500 1695339068.6261
MEM 2081.312500 1695339068.7278
MEM 2081.312500 1695339068.8330
MEM 2081.312500 1695339068.9382
MEM 2081.312500 1695339069.0437
MEM 2081.312500 1695339069.1447
MEM 2081.312500 1695339069.2467
MEM 2081.312500 1695339069.3520
MEM 2081.312500 1695339069.4572
MEM 2081.312500 1695339069.5592
MEM 2081.312500 1695339069.6630
MEM 2081.312500 1695339069.7687
MEM 2081.312500 1695339069.8738
MEM 2081.312500 1695339069.9791
MEM 2081.312500 1695339070.0843
MEM 2081.312500 1695339070.1892
MEM 2081.312500 1695339070.2922
MEM 2081.312500 1695339070.3963
MEM 2081.312500 1695339070.4982
MEM 2081.312500 1695339070.6019
MEM 2081.312500 1695339070.7071
MEM 2081.312500 1695339070.8123
MEM 2081.312500 1695339070.9128
MEM 2081.312500 1695339071.0180
MEM 2081.312500 1695339071.1233
MEM 2081.312500 1695339071.2255
MEM 2081.312500 1695339071.3307
MEM 2081.312500 1695339071.4359
MEM 2081.312500 1695339071.5405
MEM 2081.312500 1695339071.6413
MEM 2081.312500 1695339071.7448
MEM 2081.312500 1695339071.8503
MEM 2081.312500 1695339071.9554
MEM 2081.312500 1695339072.0600
MEM 2081.312500 1695339072.1651
MEM 2081.312500 1695339072.2704
MEM 2081.312500 1695339072.3754
MEM 2081.312500 1695339072.4806
MEM 2081.312500 1695339072.5859
MEM 2081.312500 1695339072.6869
MEM 2081.312500 1695339072.7921
MEM 2081.312500 1695339072.8985
MEM 2081.312500 1695339073.0011
MEM 2081.312500 1695339073.1063
MEM 2081.312500 1695339073.2066
MEM 2081.312500 1695339073.3091
MEM 2081.312500 1695339073.4144
MEM 2081.312500 1695339073.5175
MEM 2081.312500 1695339073.6227
MEM 2081.312500 1695339073.7268
MEM 2081.312500 1695339073.8320
MEM 2081.312500 1695339073.9365
MEM 2081.312500 1695339074.0383
MEM 2081.312500 1695339074.1437
MEM 2081.312500 1695339074.2482
MEM 2081.312500 1695339074.3518
MEM 2081.312500 1695339074.4571
MEM 2081.312500 1695339074.5577
MEM 2081.312500 1695339074.6586
MEM 2081.312500 1695339074.7638
MEM 2081.312500 1695339074.8690
MEM 2081.312500 1695339074.9743
MEM 2081.312500 1695339075.0781
MEM 2081.312500 1695339075.1803
MEM 2081.312500 1695339075.2855
MEM 2081.312500 1695339075.3908
MEM 2081.312500 1695339075.4942
MEM 2081.312500 1695339075.5991
MEM 2081.312500 1695339075.7033
MEM 2081.312500 1695339075.8077
MEM 2081.312500 1695339075.9129
MEM 2081.312500 1695339076.0168
MEM 2081.312500 1695339076.1220
MEM 2081.312500 1695339076.2267
MEM 2081.312500 1695339076.3319
MEM 2081.312500 1695339076.4371
MEM 2081.312500 1695339076.5423
MEM 2081.312500 1695339076.6435
MEM 2081.312500 1695339076.7463
MEM 2081.312500 1695339076.8468
MEM 2081.312500 1695339076.9514
MEM 2081.312500 1695339077.0566
MEM 2081.312500 1695339077.1617
MEM 2081.312500 1695339077.2669
MEM 2081.312500 1695339077.3718
MEM 2081.312500 1695339077.4762
MEM 2081.312500 1695339077.5771
MEM 2081.312500 1695339077.6823
MEM 2081.312500 1695339077.7875
MEM 2081.312500 1695339077.8926
MEM 2081.312500 1695339077.9956
MEM 2081.312500 1695339078.1008
MEM 2081.312500 1695339078.2066
MEM 2081.312500 1695339078.3073
MEM 2081.312500 1695339078.4125
MEM 2081.312500 1695339078.5132
MEM 2081.312500 1695339078.6184
MEM 2081.312500 1695339078.7214
MEM 2081.312500 1695339078.8257
MEM 2081.312500 1695339078.9295
MEM 2081.312500 1695339079.0299
MEM 2081.312500 1695339079.1338
MEM 2081.312500 1695339079.2381
MEM 2081.312500 1695339079.3433
MEM 2081.312500 1695339079.4486
MEM 2081.312500 1695339079.5494
MEM 2081.312500 1695339079.6535
MEM 2081.312500 1695339079.7586
MEM 2081.312500 1695339079.8640
MEM 2081.312500 1695339079.9647
MEM 2081.312500 1695339080.0699
MEM 2081.312500 1695339080.1748
MEM 2081.312500 1695339080.2797
MEM 2081.312500 1695339080.3849
MEM 2081.312500 1695339080.4855
MEM 2081.312500 1695339080.5881
MEM 2081.312500 1695339080.6932
MEM 2081.312500 1695339080.7985
MEM 2081.312500 1695339080.9037
MEM 2081.312500 1695339081.0122
MEM 2081.312500 1695339081.1175
MEM 2081.312500 1695339081.2212
MEM 2081.312500 1695339081.3264
MEM 2081.312500 1695339081.4316
MEM 2081.312500 1695339081.5337
MEM 2081.312500 1695339081.6389
MEM 2081.312500 1695339081.7420
MEM 2081.312500 1695339081.8472
MEM 2081.312500 1695339081.9524
MEM 2081.312500 1695339082.0577
MEM 2081.312500 1695339082.1629
MEM 2081.312500 1695339082.2675
MEM 2081.312500 1695339082.3727
MEM 2081.312500 1695339082.4768
MEM 2081.312500 1695339082.5780
MEM 2081.312500 1695339082.6832
MEM 2081.312500 1695339082.7884
MEM 2081.312500 1695339082.8936
MEM 2081.312500 1695339082.9949
MEM 2081.312500 1695339083.1001
MEM 2081.312500 1695339083.2052
MEM 2081.312500 1695339083.3104
MEM 2081.312500 1695339083.4108
MEM 2081.312500 1695339083.5160
MEM 2081.312500 1695339083.6189
MEM 2081.312500 1695339083.7212
MEM 2081.312500 1695339083.8263
MEM 2081.312500 1695339083.9315
MEM 2081.312500 1695339084.0367
MEM 2081.312500 1695339084.1392
MEM 2081.312500 1695339084.2414
MEM 2081.312500 1695339084.3466
MEM 2081.312500 1695339084.4470
MEM 2081.312500 1695339084.5522
MEM 2081.312500 1695339084.6574
MEM 2081.312500 1695339084.7625
MEM 2081.312500 1695339084.8678
MEM 2081.312500 1695339084.9722
MEM 2081.312500 1695339085.0774
MEM 2081.312500 1695339085.1816
MEM 2081.312500 1695339085.2868
MEM 2081.312500 1695339085.3920
MEM 2081.312500 1695339085.4973
MEM 2081.312500 1695339085.5990
MEM 2081.312500 1695339085.7024
MEM 2081.312500 1695339085.8076
MEM 2081.312500 1695339085.9128
MEM 2081.312500 1695339086.0180
MEM 2081.312500 1695339086.1232
MEM 2081.312500 1695339086.2289
MEM 2081.312500 1695339086.3333
MEM 2081.312500 1695339086.4385
MEM 2081.312500 1695339086.5391
MEM 2081.312500 1695339086.6432
MEM 2081.312500 1695339086.7443
MEM 2081.312500 1695339086.8495
MEM 2081.312500 1695339086.9547
MEM 2081.312500 1695339087.0588
MEM 2081.312500 1695339087.1636
MEM 2081.312500 1695339087.2668
MEM 2081.312500 1695339087.3680
MEM 2081.312500 1695339087.4732
MEM 2081.312500 1695339087.5784
MEM 2081.312500 1695339087.6838
MEM 2081.312500 1695339087.8152
MEM 2081.312500 1695339087.9204
MEM 2081.312500 1695339088.0253
MEM 2081.312500 1695339088.1281
MEM 2081.312500 1695339088.2294
MEM 2081.312500 1695339088.3346
MEM 2081.312500 1695339088.4398
MEM 2081.312500 1695339088.5423
MEM 2081.312500 1695339088.6458
MEM 2081.312500 1695339088.7510
MEM 2081.312500 1695339088.8564
MEM 2081.312500 1695339088.9588
MEM 2081.312500 1695339089.0642
MEM 2081.312500 1695339089.1686
MEM 2081.312500 1695339089.2738
MEM 2081.312500 1695339089.3790
MEM 2081.312500 1695339089.4842
MEM 2081.312500 1695339089.5894
MEM 2081.312500 1695339089.6945
MEM 2081.312500 1695339089.7971
MEM 2081.312500 1695339089.9023
MEM 2081.312500 1695339090.0075
MEM 2081.312500 1695339090.1127
MEM 2081.312500 1695339090.2178
MEM 2081.312500 1695339090.3230
MEM 2081.312500 1695339090.4283
MEM 2081.312500 1695339090.5294
MEM 2081.312500 1695339090.6346
MEM 2081.312500 1695339090.7379
MEM 2081.312500 1695339090.8431
MEM 2081.312500 1695339090.9483
MEM 2081.312500 1695339091.0535
MEM 2081.312500 1695339091.1587
MEM 2081.312500 1695339091.2629
MEM 2081.312500 1695339091.3687
MEM 2081.312500 1695339091.4739
MEM 2081.312500 1695339091.5791
MEM 2081.312500 1695339091.6795
MEM 2081.312500 1695339091.7815
MEM 2081.312500 1695339091.8857
MEM 2081.312500 1695339091.9909
MEM 2081.312500 1695339092.0971
MEM 2081.312500 1695339092.2023
MEM 2081.312500 1695339092.3075
MEM 2081.312500 1695339092.4127
MEM 2081.312500 1695339092.5194
MEM 2081.312500 1695339092.6245
MEM 2081.312500 1695339092.7263
MEM 2081.312500 1695339092.8279
MEM 2081.312500 1695339092.9331
MEM 2081.312500 1695339093.0384
MEM 2081.312500 1695339093.1420
MEM 2081.312500 1695339093.2446
MEM 2081.312500 1695339093.3498
MEM 2081.312500 1695339093.4550
MEM 2081.312500 1695339093.5601
MEM 2081.312500 1695339093.6607
MEM 2081.312500 1695339093.7619
MEM 2081.312500 1695339093.8629
MEM 2081.312500 1695339093.9673
MEM 2081.312500 1695339094.0725
MEM 2081.312500 1695339094.1777
MEM 2081.312500 1695339094.2823
MEM 2081.312500 1695339094.3845
MEM 2081.312500 1695339094.4873
MEM 2081.312500 1695339094.5879
MEM 2081.312500 1695339094.6930
MEM 2081.312500 1695339094.7982
MEM 2081.312500 1695339094.9034
MEM 2081.312500 1695339095.0063
MEM 2081.312500 1695339095.1086
MEM 2081.312500 1695339095.2138
MEM 2081.312500 1695339095.3190
MEM 2081.312500 1695339095.4226
MEM 2081.312500 1695339095.5252
MEM 2081.312500 1695339095.6271
MEM 2081.312500 1695339095.7323
MEM 2081.312500 1695339095.8376
MEM 2081.312500 1695339095.9418
MEM 2081.312500 1695339096.0455
MEM 2081.312500 1695339096.1502
MEM 2081.312500 1695339096.2554
MEM 2081.312500 1695339096.3572
MEM 2081.312500 1695339096.4624
MEM 2081.312500 1695339096.5676
MEM 2081.312500 1695339096.6746
MEM 2081.312500 1695339096.7778
MEM 2081.312500 1695339096.8819
MEM 2081.312500 1695339096.9825
MEM 2081.312500 1695339097.0847
MEM 2081.312500 1695339097.1878
MEM 2081.312500 1695339097.2886
MEM 2081.312500 1695339097.3926
MEM 2081.312500 1695339097.4958
MEM 2081.312500 1695339097.5964
MEM 2081.312500 1695339097.7015
MEM 2081.312500 1695339097.8020
MEM 2081.312500 1695339097.9044
MEM 2081.312500 1695339098.0101
MEM 2081.312500 1695339098.1152
MEM 2081.312500 1695339098.2204
MEM 2081.312500 1695339098.3261
MEM 2081.312500 1695339098.4294
MEM 2081.312500 1695339098.5344
MEM 2081.312500 1695339098.6378
MEM 2081.312500 1695339098.7430
MEM 2081.312500 1695339098.8487
MEM 2081.312500 1695339098.9522
MEM 2081.312500 1695339099.0570
MEM 2081.312500 1695339099.1621
MEM 2081.312500 1695339099.2674
MEM 2081.312500 1695339099.3716
MEM 2081.312500 1695339099.4754
MEM 2081.312500 1695339099.5788
MEM 2081.312500 1695339099.6835
MEM 2081.312500 1695339099.7887
MEM 2081.312500 1695339099.8939
MEM 2081.312500 1695339099.9944
MEM 2081.312500 1695339100.0996
MEM 2081.312500 1695339100.2049
MEM 2081.312500 1695339100.3086
MEM 2081.312500 1695339100.4126
MEM 2081.312500 1695339100.5141
MEM 2081.312500 1695339100.6181
MEM 2081.312500 1695339100.7220
MEM 2081.312500 1695339100.8244
MEM 2081.312500 1695339100.9297
MEM 2081.312500 1695339101.0349
MEM 2081.312500 1695339101.1402
MEM 2081.312500 1695339101.2425
MEM 2081.312500 1695339101.3459
MEM 2081.312500 1695339101.4513
MEM 2081.312500 1695339101.5523
MEM 2081.312500 1695339101.6574
MEM 2081.312500 1695339101.7627
MEM 2081.312500 1695339101.8674
MEM 2081.312500 1695339101.9709
MEM 2081.312500 1695339102.0722
MEM 2081.312500 1695339102.1767
MEM 2081.312500 1695339102.2810
MEM 2081.312500 1695339102.3861
MEM 2081.312500 1695339102.4904
MEM 2081.312500 1695339102.5944
MEM 2081.312500 1695339102.6996
MEM 2081.312500 1695339102.8020
MEM 2081.312500 1695339102.9074
MEM 2081.312500 1695339103.0103
MEM 2081.312500 1695339103.1144
MEM 2081.312500 1695339103.2196
MEM 2081.312500 1695339103.3231
MEM 2081.312500 1695339103.4265
MEM 2081.312500 1695339103.5297
MEM 2081.312500 1695339103.6349
MEM 2081.312500 1695339103.7402
MEM 2081.312500 1695339103.8443
MEM 2081.312500 1695339103.9495
MEM 2081.312500 1695339104.0505
MEM 2081.312500 1695339104.1540
MEM 2081.312500 1695339104.2592
MEM 2081.312500 1695339104.3619
MEM 2081.312500 1695339104.4671
MEM 2081.312500 1695339104.5723
MEM 2081.312500 1695339104.6776
MEM 2081.312500 1695339104.7829
MEM 2081.312500 1695339104.8881
MEM 2081.312500 1695339104.9918
MEM 2081.312500 1695339105.0965
MEM 2081.312500 1695339105.1979
MEM 2081.312500 1695339105.3031
MEM 2081.312500 1695339105.4048
MEM 2081.312500 1695339105.5102
MEM 2081.312500 1695339105.6156
MEM 2081.312500 1695339105.7212
MEM 2081.312500 1695339105.8251
MEM 2081.312500 1695339105.9281
MEM 2081.312500 1695339106.0303
MEM 2081.312500 1695339106.1355
MEM 2081.312500 1695339106.2386
MEM 2081.312500 1695339106.3417
MEM 2081.312500 1695339106.4421
MEM 2081.312500 1695339106.5474
MEM 2081.312500 1695339106.6477
MEM 2081.312500 1695339106.7530
MEM 2081.312500 1695339106.8578
MEM 2081.312500 1695339106.9626
MEM 2081.312500 1695339107.0677
MEM 2081.312500 1695339107.1729
MEM 2081.312500 1695339107.2789
MEM 2081.312500 1695339107.3821
MEM 2081.312500 1695339107.4875
MEM 2081.312500 1695339107.5927
MEM 2081.312500 1695339107.6980
MEM 2081.312500 1695339107.8032
MEM 2081.312500 1695339107.9085
MEM 2081.312500 1695339108.0138
MEM 2081.312500 1695339108.1155
MEM 2081.312500 1695339108.2207
MEM 2081.312500 1695339108.3221
MEM 2081.312500 1695339108.4243
MEM 2081.312500 1695339108.5294
MEM 2081.312500 1695339108.6303
MEM 2081.312500 1695339108.7355
MEM 2081.312500 1695339108.8393
MEM 2081.312500 1695339108.9443
MEM 2081.312500 1695339109.0464
MEM 2081.312500 1695339109.1516
MEM 2081.312500 1695339109.2569
MEM 2081.312500 1695339109.3577
MEM 2081.312500 1695339109.4596
MEM 2081.312500 1695339109.5648
MEM 2081.312500 1695339109.6702
MEM 2081.312500 1695339109.7743
MEM 2081.312500 1695339109.8788
MEM 2081.312500 1695339109.9833
MEM 2081.312500 1695339110.0886
MEM 2081.312500 1695339110.1937
MEM 2081.312500 1695339110.2989
MEM 2081.312500 1695339110.4048
MEM 2081.312500 1695339110.5104
MEM 2081.312500 1695339110.6156
MEM 2081.312500 1695339110.7208
MEM 2081.312500 1695339110.8260
MEM 2081.312500 1695339110.9313
MEM 2081.312500 1695339111.0365
MEM 2081.312500 1695339111.1416
MEM 2081.312500 1695339111.2422
MEM 2081.312500 1695339111.3484
MEM 2081.312500 1695339111.4518
MEM 2081.312500 1695339111.5570
MEM 2081.312500 1695339111.6622
